1,2.0,1.0,0.0305328369140625,1.0,1.0,1.0,2.0,2.0,1.0
2,2.0,2.0,0.6970672607421875,1.0,2.0,1.0,1.0,2.0,1.0
3,1.0,1.0,0.8827362060546875,1.0,2.0,2.0,2.0,1.0,1.0
4,1.0,2.0,0.0769500732421875,1.0,2.0,1.0,2.0,1.0,1.0
5,2.0,1.0,0.5491790771484375,1.0,1.0,1.0,1.0,1.0,1.0
6,2.0,1.0,0.7454071044921875,1.0,2.0,1.0,3.0,2.0,1.0
7,1.0,2.0,0.0116119384765625,1.0,2.0,2.0,3.0,1.0,1.0
8,2.0,2.0,0.0285491943359375,2.0,2.0,1.0,3.0,2.0,1.0
9,1.0,2.0,0.2896270751953125,2.0,1.0,1.0,3.0,1.0,1.0
10,1.0,2.0,0.4364471435546875,1.0,1.0,2.0,1.0,2.0,1.0
11,2.0,2.0,0.1485137939453125,1.0,2.0,1.0,3.0,1.0,1.0
12,2.0,2.0,0.2267913818359375,2.0,1.0,2.0,2.0,2.0,1.0
13,2.0,2.0,0.8102569580078125,1.0,1.0,1.0,3.0,2.0,1.0
14,1.0,2.0,0.5335540771484375,2.0,1.0,1.0,1.0,2.0,1.0
15,2.0,1.0,0.1262969970703125,1.0,2.0,2.0,3.0,1.0,1.0
16,1.0,1.0,0.1110992431640625,1.0,1.0,1.0,3.0,2.0,1.0
17,1.0,1.0,0.6281280517578125,1.0,1.0,1.0,1.0,1.0,1.0
